id,type,amount,categoryId,categoryName,paymentMethodId,paymentMethodName,description,memo,date,time
0afb3606-0809-4f81-afa3-1470bab76823,expense,2523,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,CU,,2025-07-27,21:07
5de38208-8cbf-4e2a-97ec-de74e66d93c3,expense,1668,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,따릉이,,2025-07-28,08:30
fda396d2-394f-4328-981e-d126ba2dd01d,expense,2727,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,CU,,2025-07-28,10:16
05c45676-7116-4eb4-8351-e10066d65f27,expense,148382,b9ef049e-0af8-42ec-bfb4-99eeeefcf6c3,의료/건강,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,강남피부과,,2025-07-28,12:07
fb839d4e-a92c-4ba2-a64e-ac3cff4fc9ad,expense,4443,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,GS25,,2025-07-28,16:28
d5c9d599-8067-44d5-b166-d6516e854891,expense,11216,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,뚜레쥬르,,2025-07-28,19:10
0d18c1e5-d756-4585-9fa6-c49f829c9b0b,expense,23271,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,합정 일식당,,2025-07-28,21:53
55653dbc-c4a2-4faa-88be-02ff9182d161,expense,8398,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,뚜레쥬르,,2025-07-29,17:26
b9a65dd6-edbe-4ea8-94b1-4d3fda316110,expense,13141,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,타다,,2025-07-29,19:01
7282d420-a1cf-447c-80f8-2bf42eeb5a20,expense,58419,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,쿠팡,,2025-07-29,21:35
6059dea9-53a3-4b90-bfb4-4f3a36d36e3f,expense,18250,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,요기요,,2025-07-29,22:53
9c4eb69b-d8fa-4505-a062-628e37d784bc,expense,1202,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,따릉이,,2025-07-30,07:54
26849b83-aede-4a06-82bd-483520e03a35,expense,8731,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,투썸플레이스,,2025-07-30,10:59
85ba539a-0a1c-41c3-987f-3fc7f6376dc2,expense,39357,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,마포숯불갈비,,2025-07-30,14:42
7cbdc871-11c0-4f46-bbcf-ae47c8673137,expense,6859,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,6b4f4a1a-8819-433a-a574-51981df97e81,현금,회사 구내식당,,2025-07-30,15:25
baacee30-4a30-41d5-816e-411f99f9ba5f,expense,6017,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,스타벅스 마포역점,,2025-07-30,22:24
4a67fdb8-dfab-4869-af68-03eea5be25b3,expense,5374,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,이디야커피,,2025-07-31,07:57
ec131fbc-57fd-4a00-90b9-a85b267117bf,expense,14590,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,카카오택시,,2025-07-31,08:17
06d11447-6d54-4a4c-ac13-0f3fffa8492e,expense,21672,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,연남동 브런치카페,,2025-07-31,09:09
37ad0ab5-ad33-4c71-b5eb-38c3213eeba9,expense,23886,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,배달의민족,,2025-07-31,09:38
2850e6e3-7d0b-4929-b101-0e212b2337a1,expense,650000,f71da7b7-a65b-4820-af51-f5d29eee14eb,주거/통신,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,월세,자동이체,2025-08-01,08:00
10b03ad5-2f1b-41bd-9fbd-b5076bb9e5aa,expense,10331,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,노티드 도넛,,2025-08-01,12:17
f2a38ded-634d-4a71-88a8-984da3a60f04,expense,7814,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,블루보틀 연남점,,2025-08-01,14:50
1250f6e1-1ff5-40c7-a6bb-5de33f7994e0,expense,14649,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,연남동 파스타,,2025-08-01,18:39
b19dd905-f0aa-43cd-a2d3-e86cfcfda3ac,expense,28779,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,마포숯불갈비,,2025-08-02,07:54
c537aad8-c08e-48ea-a728-b0f11d754957,expense,9645,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,마포 국밥집,,2025-08-02,09:18
8e039048-a5dd-4059-a25d-b96ed77e9a97,expense,17475,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,CGV 홍대입구,,2025-08-02,11:04
48453260-16ea-4a55-bac8-4409e3f720f1,expense,7810,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,스타벅스 마포역점,,2025-08-02,15:11
56095236-c0c7-4542-8f0e-a2b5fac7c77a,expense,111234,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,자라,,2025-08-02,20:55
67ae9d6f-4758-4369-be6a-4453315a2e92,expense,15094,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,6b4f4a1a-8819-433a-a574-51981df97e81,현금,연남동 파스타,,2025-08-03,17:11
e6082d78-4fbe-4ece-8e6c-509f5b3c3e43,expense,3669,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,GS25,,2025-08-03,17:14
c141a83c-e404-43b9-8524-af136a514aa2,expense,6284,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,회사 구내식당,,2025-08-03,21:30
c3e4794c-5279-4f44-bffc-d0d91af0a841,expense,5641,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,GS25,,2025-08-04,11:35
0df78c2c-e700-4c27-a719-bd0ee15aafcc,expense,6519,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,스타벅스 마포역점,,2025-08-04,12:06
556759ac-5fdb-48ff-ace6-02f869f81d16,expense,24751,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,합정 일식당,,2025-08-04,17:06
654e1e30-782b-4bc1-807f-0613a72a055d,expense,6559,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,회사 구내식당,,2025-08-04,17:24
b5c21d41-3938-475a-a7f2-4055a82114d0,expense,13500,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,넷플릭스,월정액,2025-08-05,00:00
e8bc1ac9-85b1-430d-81ee-04271680b4f6,expense,21650,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,요기요,,2025-08-05,11:59
0ea7437f-ba6f-47fd-8946-3e14e94eaee3,expense,30694,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,시코르,,2025-08-05,18:53
c376fdc0-6cdd-429c-8db3-7ebff0a5a5bd,expense,3378,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,세븐일레븐,,2025-08-05,20:04
92dfe4b2-f712-4eb1-b447-20537bdc301d,expense,12236,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,샐러디,,2025-08-06,08:30
70a77f79-be65-4e04-b632-2490582de282,expense,31716,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,에이블리,,2025-08-06,13:38
d34bd2a4-c849-4aec-8470-1d1ac7801f29,expense,21362,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,고속버스,,2025-08-06,17:53
2f4be030-cece-47df-90e2-38e5a2dbc92a,expense,5866,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,스타벅스 마포역점,,2025-08-06,19:42
76ab4dfe-8b8a-43f7-815c-ae1ab5a38c0a,expense,9166,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,뚜레쥬르,,2025-08-07,08:02
2d573f84-d4d1-474c-bd35-70591bf506be,expense,34280,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,합정 일식당,,2025-08-07,09:10
5a604f0d-127c-491e-a717-69d879abaca3,expense,5368,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,이디야커피,,2025-08-07,11:43
1ebbf769-8946-42b1-9eef-d14e236110c3,expense,6109,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,GS25,,2025-08-07,15:11
4721ac32-d28c-466f-9551-f84da153c4cc,expense,33039,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,쿠팡,,2025-08-07,20:15
9d5328eb-9fc9-4d63-abee-b17ebce55438,expense,10450,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,유튜브프리미엄,월정액,2025-08-08,00:00
79f35a48-6f56-4958-bfba-270bb9dc4456,expense,20476,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,배달의민족,,2025-08-08,09:16
bbae7596-4443-4fc3-975c-87333b57ccf6,expense,7472,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,스타벅스 마포역점,,2025-08-08,12:57
c0b207be-70e9-49e0-bd8e-5b9b949bea0b,expense,16717,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,쿠팡이츠,,2025-08-08,17:23
4a1a2a37-600b-4cda-81f2-58aaae0a4a71,expense,5335,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,뚜레쥬르,,2025-08-08,18:14
6a347dbe-7bdf-43ae-8288-92557b3eb17e,expense,14572,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,설빙,,2025-08-09,08:44
4aa44ef3-5f29-43d7-852d-2bb2d73f7237,expense,2750,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,CU,,2025-08-09,09:05
fa96dff4-32ad-44c0-ad8d-9f46457b4575,expense,12647,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,다이소,,2025-08-09,10:07
94a1ed3d-9e9a-4e61-a83e-1396dec91870,expense,6412,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,회사 구내식당,,2025-08-09,14:44
9d8cd37d-e32d-4c09-91fb-ffd7443d9018,expense,19906,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,요기요,,2025-08-10,16:52
3a69dbe7-552b-446d-8dab-cae5ac3260df,expense,8467,b9ef049e-0af8-42ec-bfb4-99eeeefcf6c3,의료/건강,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,마포약국,,2025-08-10,18:51
40386a95-0810-4246-a7df-d7de7c0f8b69,expense,13402,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,메가박스,,2025-08-10,19:42
5fc1a0a1-a5ec-4326-a266-88050cef293e,expense,6117,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,회사 구내식당,,2025-08-11,08:02
3f10fca1-c473-4880-acaa-c8f81e3855f7,expense,7332,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,폴바셋,,2025-08-11,08:18
fc09237e-6baf-401e-9d13-774476b70a10,expense,46557,afbb5893-0224-4dcc-a007-3b04dde917ba,기타,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,사진관,,2025-08-11,10:30
56a43c53-a48b-4c58-9950-64ef2751d1ff,expense,6689,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,GS25,,2025-08-11,18:55
bc97cc7b-9b8f-4a2b-a350-fb6f00362b4c,expense,10900,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,멜론,월정액,2025-08-12,00:00
de2fdb49-7efa-4577-8a4e-a75c60591bf3,expense,6989,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,CU,,2025-08-12,16:06
2ee9f83a-ea1d-4fb3-90da-4c62a7b9d339,expense,3876,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,이디야커피,,2025-08-12,18:24
67e1e592-62e5-485e-86e2-7e2910aa701e,expense,18883,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,배달의민족,,2025-08-13,09:20
da622732-01b7-47e6-92db-aa7d57860175,expense,17910,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,배달의민족,,2025-08-13,19:10
a75fc45b-884e-4c5b-9f5d-19e4e7e7ad70,expense,8403,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,스타벅스 마포역점,,2025-08-13,20:10
82e3e4c6-7082-4d2f-9514-c6915a5a7706,expense,13223,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,카카오택시,,2025-08-13,22:18
98ff5ae6-bc23-4d0b-a598-69f0e383c0f6,expense,37361,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,티머니 충전,,2025-08-14,08:40
536b1eb6-3343-4a0a-b2f5-e2ddc580672a,expense,4419,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,GS25,,2025-08-14,08:44
8a994e10-a34a-4ee8-951b-e99578266fb9,expense,5867,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,CU,,2025-08-14,09:10
32da9922-6d1a-48d6-907d-34399b5ffe9b,expense,6633,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,스타벅스 마포역점,,2025-08-14,19:46
5b4a771c-a516-4ccf-8bac-74dc512cdfb3,expense,9900,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,밀리의서재,월정액,2025-08-15,00:00
373412b3-52dc-4a47-9b21-2764600e9b38,expense,33000,f71da7b7-a65b-4820-af51-f5d29eee14eb,주거/통신,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,KT 인터넷,자동이체,2025-08-15,08:00
23cac68c-92b3-44f9-bc30-439e7806aa90,expense,76278,f71da7b7-a65b-4820-af51-f5d29eee14eb,주거/통신,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,전기요금,자동이체,2025-08-15,08:00
5e90fd9b-b083-409d-9710-337bfe0539eb,expense,3913,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,이디야커피,,2025-08-15,08:55
3d8497d2-d703-4188-a860-09d157b2b34c,expense,10103,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,카카오택시,,2025-08-15,19:35
be15be7e-0e4b-4074-b067-b41d957a975a,expense,4969,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,이디야커피,,2025-08-15,21:16
0b0022c3-4692-4b3c-b77d-8a444d922b1b,expense,6231,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,GS25,,2025-08-15,22:11
d032d225-03c0-418b-802f-a91a9644468a,expense,29823,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,마포숯불갈비,,2025-08-16,16:39
6b8e7d42-2477-4683-bb8e-73651a3d9270,expense,6851,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,GS25,,2025-08-16,16:56
93f29866-8a76-4ec7-b025-9ccf5d0e6b9d,expense,8278,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,마포 국밥집,,2025-08-16,18:33
4a0452f8-ed71-4c7d-9671-bfac6c77987f,expense,8051,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,홍대 떡볶이,,2025-08-17,14:20
0b27edba-c5eb-4b0d-b1b4-4c636f44a89f,expense,16132,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,CGV 홍대입구,,2025-08-17,15:52
32e7d593-056f-4f4c-abb2-f35c0bb822b6,expense,6022,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,GS25,,2025-08-17,16:23
fbf4f481-7619-4a71-bf71-79f1c2a571ed,expense,4921,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,이디야커피,,2025-08-18,09:21
d0b3b181-6234-42bb-b143-ad67f17a44e3,expense,4710,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,이디야커피,,2025-08-18,12:09
e6cab5a2-1e03-4c4b-b4bb-eb7b02bc9212,expense,29658,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,지그재그,,2025-08-18,16:05
3cc8dd75-e333-4b7c-b192-ec696e0fc57e,expense,6611,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,투썸플레이스,,2025-08-19,11:24
6f24be2b-5d99-49f1-befe-82d5665aa94f,expense,6922,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,회사 구내식당,,2025-08-19,16:11
90842ed2-2883-4ee9-a695-9d665c56ca4f,expense,20997,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,카카오택시,,2025-08-19,18:19
7764fd92-c69e-4a42-b2b2-ec3b6ce5d35f,expense,11572,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,샐러디,,2025-08-19,19:43
bf19f950-0bce-414c-8f52-5aa18fe2b2b9,expense,67831,f71da7b7-a65b-4820-af51-f5d29eee14eb,주거/통신,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,SKT 통신비,자동이체,2025-08-20,08:00
12cfe2c7-b0c5-4ee3-95a5-0f156b21b306,expense,38790,f71da7b7-a65b-4820-af51-f5d29eee14eb,주거/통신,300a6463-c48e-4a04-a16e-fadd6e7caffd,계좌이체,가스요금,자동이체,2025-08-20,08:00
0d55e8c5-0002-4c1f-a18f-b3bd9f8f6cb7,expense,8101,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,마포 국밥집,,2025-08-20,10:15
283387f2-2fd0-404a-94b8-799287f739be,expense,8530,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,카카오택시,,2025-08-20,10:55
81bae761-e2e7-4412-a1d8-ace01f148b73,expense,38309,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,이니스프리,,2025-08-20,14:31
a4277476-4891-4fd6-9df5-3fabd1924b87,expense,6697,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,CU,,2025-08-20,17:46
99194be0-edd4-461d-83b2-fecc136dd63a,expense,11082,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,설빙,,2025-08-20,19:35
f459a615-3098-42e6-ab29-e0eae7a9df49,expense,6431,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,스타벅스 마포역점,,2025-08-20,22:09
d5e1c992-4ee3-4379-b74a-2f5023f0a8f1,expense,8194,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,마포 국밥집,,2025-08-21,09:44
1502d14b-b91c-4e48-8878-02b734b73871,expense,2718,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,GS25,,2025-08-21,21:49
5d156bd8-a921-4c2d-97aa-26330a197688,expense,4576,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,이디야커피,,2025-08-22,12:28
d2cfa63c-a97b-4108-a618-db617374a519,expense,7554,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,ff1c0770-3386-4f80-aab3-3ee9107ceeef,카카오페이,스타벅스 마포역점,,2025-08-22,14:09
21ff8b26-6e5b-4b3e-ba58-9ac51be39da8,expense,32839,38b21d8d-dbe7-4580-b112-fefb7e185552,교통,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,고속버스,,2025-08-22,15:16
299280c7-fa4f-4cd1-ae7e-c66db696d1cd,expense,7153,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,스타벅스 마포역점,,2025-08-22,15:36
def7469c-edb4-4b45-b9e6-6256475f6c86,expense,8504,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,마포 국밥집,,2025-08-22,17:20
9c11384a-f0fd-4a2e-823b-3935d4861066,expense,4209,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,세븐일레븐,,2025-08-23,11:47
de240061-b1f2-4a93-a73f-be0842cc33f4,expense,25018,18ed1b95-c82c-4421-895a-097ce9e96806,쇼핑,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,SSG닷컴,,2025-08-23,15:13
83e59518-eb12-439c-8a49-e1e0d2e194b5,expense,50000,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,필라테스 PT,,2025-08-23,19:29
67968380-86e0-4d23-a079-52fc96c1f158,expense,4665,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,이디야커피,,2025-08-24,10:55
676d9ee3-45b9-4130-977d-208c1887af2c,expense,19833,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,6b4f4a1a-8819-433a-a574-51981df97e81,현금,배달의민족,,2025-08-24,21:07
6a4a4bdc-4398-4add-a3f4-b2dafca393f3,expense,25991,8ce3d172-0879-4516-a603-2dc3b7aaf3ba,식비,a6f02194-95d2-4627-9f75-aaaf5e4f2c04,삼성카드,쿠팡이츠,,2025-08-24,21:47
3cdfdc41-1681-4743-b991-03e935bfdd5a,expense,16796,9f5da4c1-1b51-4ed7-ab70-88e9dbc333b1,문화/여가,9fa8fce6-1cc5-4354-9074-ff25b36259f2,신한카드,CGV 홍대입구,,2025-08-24,21:57
